text,clase
""" sindicato de empleados de comercio - delegado/a: carlos alberto rodríguez  motivo: tratamiento de despidos injustificados en cadena de supermercados 'la económica' -  """,Obligacion_Publica/Gremial
"""Convocatoria a reunión extraordinaria - Sindicato de Empleados de Comercio - Delegado/a: -  Denuncia por incumplimiento de pagos de horas extras en empresa -  """,Obligacion_Publica/Gremial
"""Convocatoria a reunión extraordinaria - Sindicato de Empleados de Comercio - Delegado/a: -  Denuncia por incumplimiento de pagos de horas extras en empresa -  """,Obligacion_Publica/Gremial
"""Convocatoria a reunión extraordinaria - Sindicato de Empleados de Comercio - Delegado/a: -  Denuncia por incumplimiento de pagos de horas extras en empresa -  """,Obligacion_Publica/Gremial
"""reunión gremial - sindicato de empleados de comercio (sec) - delegado   orden   1) análisis de paritarias 2024, 2) condiciones de higiene en sucursales, 3) elección de nueva comisión interna -  credencial gremial -   """,Obligacion_Publica/Gremial
"""reunión gremial - sindicato de empleados de comercio (sec) - delegado   orden   1) análisis de paritarias 2024, 2) condiciones de higiene en sucursales, 3) elección de nueva comisión interna -  credencial gremial -   """,Obligacion_Publica/Gremial
"""reunión gremial - sindicato de empleados de comercio (sec) - delegado   orden   1) análisis de paritarias 2024, 2) condiciones de higiene en sucursales, 3) elección de nueva comisión interna -  credencial gremial -   """,Obligacion_Publica/Gremial
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
"""Bajo el acta tomo folio del libro de nacimientos se encuentra inscripto el nacimiento de  ocurrido - siendo de sexo - hijo de - y de - """,Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
""" inscribo el NACIMIENTO de   - nacido el - hijo de - y de - "" ",Nacimiento
"""Se informa a los empleados que, por razones de urgencia, se convoca a una reunión gremial extraordinaria a realizarse. La presencia de todos los trabajadores es requerida de manera inmediata.Delegado Gremial.""",Reunion_Gremial
"""Se informa a los empleados que, por razones de urgencia, se convoca a una reunión gremial extraordinaria a realizarse. La presencia de todos los trabajadores es requerida de manera inmediata.Delegado Gremial.""",Reunion_Gremial
"""Se informa a los empleados que, por razones de urgencia, se convoca a una reunión gremial extraordinaria a realizarse. La presencia de todos los trabajadores es requerida de manera inmediata.Delegado Gremial.""",Reunion_Gremial
"""Se comunica a los empleados que se llevará a cabo una reunión gremial extraordinaria , en la sala de reuniones de planta baja, debido a una emergencia que requiere tratamiento inmediato. Se solicita su asistencia puntual. Representante Sindical.""",Reunion_Gremial
"""Se comunica a los empleados que se llevará a cabo una reunión gremial extraordinaria , en la sala de reuniones de planta baja, debido a una emergencia que requiere tratamiento inmediato. Se solicita su asistencia puntual. Representante Sindical.""",Reunion_Gremial
"""Se comunica a los empleados que se llevará a cabo una reunión gremial extraordinaria , en la sala de reuniones de planta baja, debido a una emergencia que requiere tratamiento inmediato. Se solicita su asistencia puntual. Representante Sindical.""",Reunion_Gremial
"""Por motivos de fuerza mayor, se cita a todos los trabajadores a una reunión gremial extraordinaria. Su participación es de carácter urgente.Oficial Gremial.""",Reunion_Gremial
"""Por motivos de fuerza mayor, se cita a todos los trabajadores a una reunión gremial extraordinaria. Su participación es de carácter urgente.Oficial Gremial.""",Reunion_Gremial
"""Por motivos de fuerza mayor, se cita a todos los trabajadores a una reunión gremial extraordinaria. Su participación es de carácter urgente.Oficial Gremial.""",Reunion_Gremial
"""Se convoca a los empleados a una reunión gremial extraordinaria para tratar asuntos urgentes en el área administrativa. Se requiere su asistencia de forma inmediata. Delegado del Sindicato.""",Reunion_Gremial
"""Se convoca a los empleados a una reunión gremial extraordinaria para tratar asuntos urgentes en el área administrativa. Se requiere su asistencia de forma inmediata. Delegado del Sindicato.""",Reunion_Gremial
"""Se convoca a los empleados a una reunión gremial extraordinaria para tratar asuntos urgentes en el área administrativa. Se requiere su asistencia de forma inmediata. Delegado del Sindicato.""",Reunion_Gremial
"""Por cuestiones de emergencia, se llama a todos los trabajadores a una reunión gremial extraordinaria . Encargado Gremial.""",Reunion_Gremial
"""Por cuestiones de emergencia, se llama a todos los trabajadores a una reunión gremial extraordinaria . Encargado Gremial.""",Reunion_Gremial
"""Por cuestiones de emergencia, se llama a todos los trabajadores a una reunión gremial extraordinaria . Encargado Gremial.""",Reunion_Gremial
"""Se informa que se llevará a cabo una reunión gremial extraordinaria , en la sala de conferencias, debido a la necesidad de abordar un tema urgente. Se ruega su asistencia inmediata. Representante del Personal.""",Reunion_Gremial
"""Se informa que se llevará a cabo una reunión gremial extraordinaria , en la sala de conferencias, debido a la necesidad de abordar un tema urgente. Se ruega su asistencia inmediata. Representante del Personal.""",Reunion_Gremial
"""Se informa que se llevará a cabo una reunión gremial extraordinaria , en la sala de conferencias, debido a la necesidad de abordar un tema urgente. Se ruega su asistencia inmediata. Representante del Personal.""",Reunion_Gremial
"""Se cita a los empleados a una reunión gremial extraordinaria con carácter de urgencia, en el hall central. Responsable Sindical.""",Reunion_Gremial
"""Se cita a los empleados a una reunión gremial extraordinaria con carácter de urgencia, en el hall central. Responsable Sindical.""",Reunion_Gremial
"""Se cita a los empleados a una reunión gremial extraordinaria con carácter de urgencia, en el hall central. Responsable Sindical.""",Reunion_Gremial
"""Por una situación de emergencia gremial, se convoca a una reunión extraordinaria  . Delegado de Personal.""",Reunion_Gremial
"""Por una situación de emergencia gremial, se convoca a una reunión extraordinaria  . Delegado de Personal.""",Reunion_Gremial
"""Por una situación de emergencia gremial, se convoca a una reunión extraordinaria  . Delegado de Personal.""",Reunion_Gremial
"""Se comunica que se realizará una reunión gremial extraordinaria con motivo de tratar un asunto urgente .Encargado del Sindicato.""",Reunion_Gremial
"""Se comunica que se realizará una reunión gremial extraordinaria con motivo de tratar un asunto urgente .Encargado del Sindicato.""",Reunion_Gremial
"""Se comunica que se realizará una reunión gremial extraordinaria con motivo de tratar un asunto urgente .Encargado del Sindicato.""",Reunion_Gremial
"""Se informa a los empleados que se realizará una reunión gremial extraordinaria con carácter urgente. Delegado Gremial.""",Reunion_Gremial
"""Se informa a los empleados que se realizará una reunión gremial extraordinaria con carácter urgente. Delegado Gremial.""",Reunion_Gremial
"""Se informa a los empleados que se realizará una reunión gremial extraordinaria con carácter urgente. Delegado Gremial.""",Reunion_Gremial
"""De acuerdo con el Convenio Colectivo de Trabajo 130/75, se notifica que el Sr. Juan Pérez, DNI 35.123.456, ha sido citado a la reunión gremial ordinaria semanal del Sindicato de Empleados de Comercio  en la sede gremial .  La reunión se desarrollará dentro del horario laboral, conforme a lo estipulado en el artículo correspondiente del convenio.  Secretario General, Marta González.""",Reunion_Gremial
"""De acuerdo con el Convenio Colectivo de Trabajo 130/75, se notifica que el Sr. Juan Pérez, DNI 35.123.456, ha sido citado a la reunión gremial ordinaria semanal del Sindicato de Empleados de Comercio  en la sede gremial .  La reunión se desarrollará dentro del horario laboral, conforme a lo estipulado en el artículo correspondiente del convenio.  Secretario General, Marta González.""",Reunion_Gremial
"""De acuerdo con el Convenio Colectivo de Trabajo 130/75, se notifica que el Sr. Juan Pérez, DNI 35.123.456, ha sido citado a la reunión gremial ordinaria semanal del Sindicato de Empleados de Comercio  en la sede gremial .  La reunión se desarrollará dentro del horario laboral, conforme a lo estipulado en el artículo correspondiente del convenio.  Secretario General, Marta González.""",Reunion_Gremial
"""está convocada a participar en la reunión gremial ordinaria semanal .  auditorio del Sindicato de Comercio .  Delegado Gremial """,Reunion_Gremial
"""está convocada a participar en la reunión gremial ordinaria semanal .  auditorio del Sindicato de Comercio .  Delegado Gremial """,Reunion_Gremial
"""está convocada a participar en la reunión gremial ordinaria semanal .  auditorio del Sindicato de Comercio .  Delegado Gremial """,Reunion_Gremial
"""deberá asistir a la reunión gremial ordinaria semanal.  Representante Sindical """,Reunion_Gremial
"""deberá asistir a la reunión gremial ordinaria semanal.  Representante Sindical """,Reunion_Gremial
"""deberá asistir a la reunión gremial ordinaria semanal.  Representante Sindical """,Reunion_Gremial
""" reunión gremial ordinaria semanal  en las instalaciones de la sede gremial """,Reunion_Gremial
""" reunión gremial ordinaria semanal  en las instalaciones de la sede gremial """,Reunion_Gremial
""" reunión gremial ordinaria semanal  en las instalaciones de la sede gremial """,Reunion_Gremial
""" asistir a la reunión gremial ordinaria semanal,  Sindicato de Comercio,  Representante Gremial .""",Reunion_Gremial
""" asistir a la reunión gremial ordinaria semanal,  Sindicato de Comercio,  Representante Gremial .""",Reunion_Gremial
""" asistir a la reunión gremial ordinaria semanal,  Sindicato de Comercio,  Representante Gremial .""",Reunion_Gremial
"""Citar a reunión gremial - Sindicato de Empleados de Comercio - Delegado/a: Juan Pablo Díaz  Orden del día: 1) Revisión de beneficios sociales, 2) Ajustes en la jornada laboral, 3) Designación de delegados suplentes  - Presentarse con credencial gremial """,Reunion_Gremial
"""Citar a reunión gremial - Sindicato de Empleados de Comercio - Delegado/a: Juan Pablo Díaz  Orden del día: 1) Revisión de beneficios sociales, 2) Ajustes en la jornada laboral, 3) Designación de delegados suplentes  - Presentarse con credencial gremial """,Reunion_Gremial
"""Citar a reunión gremial - Sindicato de Empleados de Comercio - Delegado/a: Juan Pablo Díaz  Orden del día: 1) Revisión de beneficios sociales, 2) Ajustes en la jornada laboral, 3) Designación de delegados suplentes  - Presentarse con credencial gremial """,Reunion_Gremial
"""Convocatoria urgente - Sindicato de Empleados de Comercio - Delegado/a:  Sede Sindical  - Motivo: Discusión sobre conflictos laborales en cadena de farmacias 'Vida Plena' -""",Reunion_Gremial
"""Convocatoria urgente - Sindicato de Empleados de Comercio - Delegado/a:  Sede Sindical  - Motivo: Discusión sobre conflictos laborales en cadena de farmacias 'Vida Plena' -""",Reunion_Gremial
"""Convocatoria urgente - Sindicato de Empleados de Comercio - Delegado/a:  Sede Sindical  - Motivo: Discusión sobre conflictos laborales en cadena de farmacias 'Vida Plena' -""",Reunion_Gremial
"""Pre-asamblea informativa - Sindicato de Empleados de Comercio - Delegado/a: Auditorio Gremial -  Debate sobre escalas salariales 2024 y revisión de condiciones de contratación - Obligatoriedad: Todos los afiliados según estatuto gremial Alberto Fernández (Secretario Adjunto SEC Jujuy)""",Reunion_Gremial
"""Pre-asamblea informativa - Sindicato de Empleados de Comercio - Delegado/a: Auditorio Gremial -  Debate sobre escalas salariales 2024 y revisión de condiciones de contratación - Obligatoriedad: Todos los afiliados según estatuto gremial Alberto Fernández (Secretario Adjunto SEC Jujuy)""",Reunion_Gremial
"""Pre-asamblea informativa - Sindicato de Empleados de Comercio - Delegado/a: Auditorio Gremial -  Debate sobre escalas salariales 2024 y revisión de condiciones de contratación - Obligatoriedad: Todos los afiliados según estatuto gremial Alberto Fernández (Secretario Adjunto SEC Jujuy)""",Reunion_Gremial
"""Convocatoria a reunión extraordinaria - Sindicato de Empleados de Comercio - Delegada: - Motivo: Análisis de casos de discriminación laboral en empresa 'Logística del Norte S.A.' - Fundamento legal: Art. 65 CCT 130/75 - Delegado General SEC Salta """,Reunion_Gremial
"""Convocatoria a reunión extraordinaria - Sindicato de Empleados de Comercio - Delegada: - Motivo: Análisis de casos de discriminación laboral en empresa 'Logística del Norte S.A.' - Fundamento legal: Art. 65 CCT 130/75 - Delegado General SEC Salta """,Reunion_Gremial
"""Convocatoria a reunión extraordinaria - Sindicato de Empleados de Comercio - Delegada: - Motivo: Análisis de casos de discriminación laboral en empresa 'Logística del Norte S.A.' - Fundamento legal: Art. 65 CCT 130/75 - Delegado General SEC Salta """,Reunion_Gremial
"""Los sindicatos nos dirigimos a usted a fin de solicitar una reunion a la brevedad para iniciar la discusion paritaria.""",Reunion_Gremial
"""Los sindicatos nos dirigimos a usted a fin de solicitar una reunion a la brevedad para iniciar la discusion paritaria.""",Reunion_Gremial
"""Los sindicatos nos dirigimos a usted a fin de solicitar una reunion a la brevedad para iniciar la discusion paritaria.""",Reunion_Gremial
""" gremial - Sindicato - Delegado/a:  Tema: Introducción a la Ley de Contrato de Trabajo y análisis de jurisprudencia reciente :  """,Reunion_Gremial
""" gremial - Sindicato - Delegado/a:  Tema: Introducción a la Ley de Contrato de Trabajo y análisis de jurisprudencia reciente :  """,Reunion_Gremial
""" gremial - Sindicato - Delegado/a:  Tema: Introducción a la Ley de Contrato de Trabajo y análisis de jurisprudencia reciente :  """,Reunion_Gremial
"""Hospita control prenatal Servicio de Obstetricia  control clínico, ecografía obstétrica y laboratorio. Dra.  """,Salud_Materna
"""Hospita control prenatal Servicio de Obstetricia  control clínico, ecografía obstétrica y laboratorio. Dra.  """,Salud_Materna
"""Hospita control prenatal Servicio de Obstetricia  control clínico, ecografía obstétrica y laboratorio. Dra.  """,Salud_Materna
"""Hospital - Servicio de Tocoginecología control prenatal  semana 24 de gestación  Parto   suplementación con hierro y ácido fólico . Dr.  """,Salud_Materna
"""Hospital - Servicio de Tocoginecología control prenatal  semana 24 de gestación  Parto   suplementación con hierro y ácido fólico . Dr.  """,Salud_Materna
"""Hospital - Servicio de Tocoginecología control prenatal  semana 24 de gestación  Parto   suplementación con hierro y ácido fólico . Dr.  """,Salud_Materna
""" Hospital  Obstetricia certifica control prenatal de alto riesgo Diagnóstico: Diabetes Gestacional (estudio OGTT positivo) Dra.  """,Salud_Materna
""" Hospital  Obstetricia certifica control prenatal de alto riesgo Diagnóstico: Diabetes Gestacional (estudio OGTT positivo) Dra.  """,Salud_Materna
""" Hospital  Obstetricia certifica control prenatal de alto riesgo Diagnóstico: Diabetes Gestacional (estudio OGTT positivo) Dra.  """,Salud_Materna
"""Clínica  paciente  control de embarazo suplementación con hierro.  Parto . Dr. """,Salud_Materna
"""Clínica  paciente  control de embarazo suplementación con hierro.  Parto . Dr. """,Salud_Materna
"""Clínica  paciente  control de embarazo suplementación con hierro.  Parto . Dr. """,Salud_Materna
""" Clínica Maternidad paciente control prenatal semana 20 de gestación. ecografía Doppler y perfil bioquímico completo . Dr.  Dra. """,Salud_Materna
""" Clínica Maternidad paciente control prenatal semana 20 de gestación. ecografía Doppler y perfil bioquímico completo . Dr.  Dra. """,Salud_Materna
""" Clínica Maternidad paciente control prenatal semana 20 de gestación. ecografía Doppler y perfil bioquímico completo . Dr.  Dra. """,Salud_Materna
"""Hospital  paciente  control prenatal en el Servicio de Obstetricia. Se realizó control clínico, ecografía obstétrica y laboratorio. Dra. """,Salud_Materna
"""Hospital  paciente  control prenatal en el Servicio de Obstetricia. Se realizó control clínico, ecografía obstétrica y laboratorio. Dra. """,Salud_Materna
"""Hospital  paciente  control prenatal en el Servicio de Obstetricia. Se realizó control clínico, ecografía obstétrica y laboratorio. Dra. """,Salud_Materna
"""Hospital Servicio de Tocoginecología control (semana 24 de gestación). Fecha Probable de Parto .suplementación con hierro y ácido fólico Dr""",Salud_Materna
"""Hospital Servicio de Tocoginecología control (semana 24 de gestación). Fecha Probable de Parto .suplementación con hierro y ácido fólico Dr""",Salud_Materna
"""Hospital Servicio de Tocoginecología control (semana 24 de gestación). Fecha Probable de Parto .suplementación con hierro y ácido fólico Dr""",Salud_Materna
"""El Hospital  Obstetricia control de alto riesgo de la paciente Diagnóstico: Diabetes Gestacional (estudio OGTT positivo). Se programó control multidisciplinario  Dra. """,Salud_Materna
"""El Hospital  Obstetricia control de alto riesgo de la paciente Diagnóstico: Diabetes Gestacional (estudio OGTT positivo). Se programó control multidisciplinario  Dra. """,Salud_Materna
"""El Hospital  Obstetricia control de alto riesgo de la paciente Diagnóstico: Diabetes Gestacional (estudio OGTT positivo). Se programó control multidisciplinario  Dra. """,Salud_Materna
"""La Clínica  control de embarazo (semana 16). vacuna antigripal y se indicó suplementación con hierro. Fecha Probable de Parto Dr. """,Salud_Materna
"""La Clínica  control de embarazo (semana 16). vacuna antigripal y se indicó suplementación con hierro. Fecha Probable de Parto Dr. """,Salud_Materna
"""La Clínica  control de embarazo (semana 16). vacuna antigripal y se indicó suplementación con hierro. Fecha Probable de Parto Dr. """,Salud_Materna
"""La Clínica control prenatal  semana 20 de gestación. Se realizó ecografía Doppler y perfil bioquímico completo, con resultados dentro de parámetros normale Dr  """,Salud_Materna
"""La Clínica control prenatal  semana 20 de gestación. Se realizó ecografía Doppler y perfil bioquímico completo, con resultados dentro de parámetros normale Dr  """,Salud_Materna
"""La Clínica control prenatal  semana 20 de gestación. Se realizó ecografía Doppler y perfil bioquímico completo, con resultados dentro de parámetros normale Dr  """,Salud_Materna
""" embarazo -  Hospital Argerich. paciente  se encuentra embarazada con fecha de última menstruación el 15/05/2024 y fecha probable de parto el 22/02/2025. Actualmente cursa 12 semanas de gestación con control prenatal normal.  Dr. Luis Fernández""",Salud_Materna
""" embarazo -  Hospital Argerich. paciente  se encuentra embarazada con fecha de última menstruación el 15/05/2024 y fecha probable de parto el 22/02/2025. Actualmente cursa 12 semanas de gestación con control prenatal normal.  Dr. Luis Fernández""",Salud_Materna
""" embarazo -  Hospital Argerich. paciente  se encuentra embarazada con fecha de última menstruación el 15/05/2024 y fecha probable de parto el 22/02/2025. Actualmente cursa 12 semanas de gestación con control prenatal normal.  Dr. Luis Fernández""",Salud_Materna
"""La Clínica  tiene una fecha probable de parto el 10/03/2025 y se encuentra en la semana 20 de gestación. Se indica licencia prenatal a partir del 10/02/2025 (8 semanas previas al parto), según normativa laboral vigente. Diagnóstico: embarazo único sin complicaciones.  Dra. """,Salud_Materna
"""La Clínica  tiene una fecha probable de parto el 10/03/2025 y se encuentra en la semana 20 de gestación. Se indica licencia prenatal a partir del 10/02/2025 (8 semanas previas al parto), según normativa laboral vigente. Diagnóstico: embarazo único sin complicaciones.  Dra. """,Salud_Materna
"""La Clínica  tiene una fecha probable de parto el 10/03/2025 y se encuentra en la semana 20 de gestación. Se indica licencia prenatal a partir del 10/02/2025 (8 semanas previas al parto), según normativa laboral vigente. Diagnóstico: embarazo único sin complicaciones.  Dra. """,Salud_Materna
"""El Servicio de Obstetricia del Hospital  se encuentra en la semana 28 de gestación, con fecha probable de parto estimada para el 15/11/2024. Los controles prenatales muestran evolución normal sin complicaciones. Se recomienda iniciar licencia laboral a partir del 01/10/2024 (45 días previos al parto).  Dra. """,Salud_Materna
"""El Servicio de Obstetricia del Hospital  se encuentra en la semana 28 de gestación, con fecha probable de parto estimada para el 15/11/2024. Los controles prenatales muestran evolución normal sin complicaciones. Se recomienda iniciar licencia laboral a partir del 01/10/2024 (45 días previos al parto).  Dra. """,Salud_Materna
"""El Servicio de Obstetricia del Hospital  se encuentra en la semana 28 de gestación, con fecha probable de parto estimada para el 15/11/2024. Los controles prenatales muestran evolución normal sin complicaciones. Se recomienda iniciar licencia laboral a partir del 01/10/2024 (45 días previos al parto).  Dra. """,Salud_Materna
"""La Clínica espera gemelos con fecha probable de parto el 10/12/2024. Por tratarse de un embarazo múltiple, se autoriza licencia prenatal extendida desde el 25/10/2024 . Control ecográfico normal. Dr. """,Salud_Materna
"""La Clínica espera gemelos con fecha probable de parto el 10/12/2024. Por tratarse de un embarazo múltiple, se autoriza licencia prenatal extendida desde el 25/10/2024 . Control ecográfico normal. Dr. """,Salud_Materna
"""La Clínica espera gemelos con fecha probable de parto el 10/12/2024. Por tratarse de un embarazo múltiple, se autoriza licencia prenatal extendida desde el 25/10/2024 . Control ecográfico normal. Dr. """,Salud_Materna
""" por embarazo que la Sra. Gomez de 25 años DNI N° 32456765 se encuentra embarazada de 14 semanas de gestacion, con fecha probable de parto para el 4 de mayo de 2025. """,Salud_Materna
""" por embarazo que la Sra. Gomez de 25 años DNI N° 32456765 se encuentra embarazada de 14 semanas de gestacion, con fecha probable de parto para el 4 de mayo de 2025. """,Salud_Materna
""" por embarazo que la Sra. Gomez de 25 años DNI N° 32456765 se encuentra embarazada de 14 semanas de gestacion, con fecha probable de parto para el 4 de mayo de 2025. """,Salud_Materna
"""El Centro de Salud fecha probable de parto el 20/01/2025, requiere reposo laboral anticipado desde el 01/12/2024 debido a diagnóstico de hipertensión gestacional (control ecográfico y laboratorio adjuntos) Dr """,Salud_Materna
"""El Centro de Salud fecha probable de parto el 20/01/2025, requiere reposo laboral anticipado desde el 01/12/2024 debido a diagnóstico de hipertensión gestacional (control ecográfico y laboratorio adjuntos) Dr """,Salud_Materna
"""El Centro de Salud fecha probable de parto el 20/01/2025, requiere reposo laboral anticipado desde el 01/12/2024 debido a diagnóstico de hipertensión gestacional (control ecográfico y laboratorio adjuntos) Dr """,Salud_Materna
"""Hospital . La paciente María Laura Gómez  se encuentra embarazada con fecha de última menstruación el 15/05/2024 y fecha probable de parto el 22/02/2025. Actualmente cursa 12 semanas de gestación con control prenatal normal. por el Dr """,Salud_Materna
"""Hospital . La paciente María Laura Gómez  se encuentra embarazada con fecha de última menstruación el 15/05/2024 y fecha probable de parto el 22/02/2025. Actualmente cursa 12 semanas de gestación con control prenatal normal. por el Dr """,Salud_Materna
"""Hospital . La paciente María Laura Gómez  se encuentra embarazada con fecha de última menstruación el 15/05/2024 y fecha probable de parto el 22/02/2025. Actualmente cursa 12 semanas de gestación con control prenatal normal. por el Dr """,Salud_Materna
"""La Clínica  parto ,  semana 20 de gestación. Se indica licencia prenatal (8 semanas previas al parto), embarazo único sin complicaciones Dra.""",Salud_Materna
"""La Clínica  parto ,  semana 20 de gestación. Se indica licencia prenatal (8 semanas previas al parto), embarazo único sin complicaciones Dra.""",Salud_Materna
"""La Clínica  parto ,  semana 20 de gestación. Se indica licencia prenatal (8 semanas previas al parto), embarazo único sin complicaciones Dra.""",Salud_Materna
